order_date_only,Market,Days for shipping (real),Late_delivery_risk,Order Item Product Price,Order Item Discount Rate,Order Item Profit Ratio,Order Profit Per Order,Order Item Quantity,Sales,Order Item Total,customer_segment_consumer_pct,customer_segment_corporate_pct,customer_segment_home_office_pct,category_diversity_index,price_volatility,order_count,day_of_week,day_of_month,month,is_weekend,days_since_start,Market_encoded
2017-07-25,LATAM,3.491329479768786,0.5317919075144508,129.12722854734682,0.10994219701156069,0.13138728260115606,19.8760692076763,380,33944.12060589,174.9316779148555,0.5086705202312138,0.27167630057803466,0.21965317919075145,0.9030706004209963,0.1,173,1,25,7,0,64,1
2017-07-25,USCA,3.81767955801105,0.6187845303867403,141.08751750541435,0.10408839822651933,0.019337018767955804,9.331933765602209,395,37417.65067919,186.2763003392265,0.4861878453038674,0.39779005524861877,0.11602209944751381,0.8872134550227405,0.1,181,1,25,7,0,64,2
2017-07-26,Europe,3.3174603174603177,0.5026455026455027,133.5860882653439,0.09994709038624339,0.14640211675661377,31.233703941116403,416,37221.39077418,176.30248886269843,0.5396825396825397,0.23809523809523808,0.2222222222222222,0.8863133730858599,0.1,189,2,26,7,0,65,0
2017-07-26,LATAM,3.5533333333333332,0.66,126.76233660748001,0.10693333388,0.17573333257333335,32.66179974470666,341,29214.62050879,173.15606787653334,0.5133333333333333,0.24666666666666667,0.24,0.9012444444444445,0.1,150,2,26,7,0,65,1
2017-07-26,USCA,3.241025641025641,0.4666666666666667,128.53708022066667,0.09958974416923078,0.1486153847846154,28.489128280830773,409,37429.75076119,172.22964274066666,0.558974358974359,0.2358974358974359,0.20512820512820512,0.8877843523997371,0.1,195,2,26,7,0,65,2
2017-07-27,Europe,3.776595744680851,0.5638297872340425,116.88276887766489,0.1180319155531915,0.08797872332446809,12.536436061728724,400,33144.18059364,155.6282993662234,0.5106382978723404,0.2765957446808511,0.2127659574468085,0.8967292892711635,0.1,188,3,27,7,0,66,0
2017-07-27,LATAM,3.3735632183908044,0.603448275862069,135.68379642591955,0.09959770162643679,0.1616666667183908,32.04626431693104,370,34321.97065979,176.93505958149427,0.47701149425287354,0.39655172413793105,0.12643678160919541,0.8996564935922843,0.1,174,3,27,7,0,66,1
2017-07-27,USCA,3.947674418604651,0.5930232558139535,140.78575944209302,0.0952325586744186,0.12866279133720931,26.868139610965112,389,35736.39074535,188.20651401610465,0.5,0.3081395348837209,0.19186046511627908,0.9079232017306652,0.1,172,3,27,7,0,66,2
2017-07-28,Europe,3.3157894736842106,0.7368421052631579,144.73667049286547,0.10081871387719299,0.06040935769005848,10.399941848204678,349,34768.22074019,183.38064504181284,0.6140350877192983,0.2046783625730994,0.18128654970760233,0.8935398926165316,0.1,171,4,28,7,0,67,0
2017-07-28,LATAM,3.490322580645161,0.5032258064516129,128.57471295374194,0.08167741958064516,0.13354838725161292,27.048838768696776,375,31081.67058582,183.82651873232257,0.3870967741935484,0.32903225806451614,0.2838709677419355,0.8838293444328824,0.1,155,4,28,7,0,67,1
2017-07-28,USCA,2.644578313253012,0.4036144578313253,145.49434093512048,0.11698795255421687,0.07313252989156627,14.073554065499998,369,35052.30066314,187.08030336415663,0.4759036144578313,0.3674698795180723,0.1566265060240964,0.8958484540571926,0.1,166,4,28,7,0,67,2
2017-07-29,Europe,3.4944444444444445,0.6,122.88872539022222,0.09861111146111112,0.1998333326666667,35.91805535332777,412,34600.75066553,173.18200189927776,0.5055555555555555,0.37777777777777777,0.11666666666666667,0.8946296296296297,0.1,180,5,29,7,1,68,0
2017-07-29,LATAM,3.5254237288135593,0.4971751412429379,130.09005962864407,0.12401130004519775,0.06943502766666666,20.463615918711863,408,36087.66061239,179.02570775124295,0.711864406779661,0.10734463276836158,0.1807909604519774,0.8950173960228542,0.1,177,5,29,7,1,68,1
2017-07-29,USCA,3.6089385474860336,0.6089385474860335,139.22251747564246,0.1025139670726257,0.0794972057821229,18.292960813061455,376,36344.89078943,182.52547743597765,0.6815642458100558,0.21787709497206703,0.1005586592178771,0.9025935520114853,0.1,179,5,29,7,1,68,2
2017-07-30,Europe,3.6814814814814816,0.5185185185185185,115.49963233666666,0.09637037077777778,0.20118518604444444,33.180074226651854,298,24152.85044473,162.31044647696297,0.5185185185185185,0.26666666666666666,0.21481481481481482,0.8940466392318244,0.1,135,6,30,7,1,69,0
2017-07-30,LATAM,3.739644970414201,0.5680473372781065,133.1302402016568,0.09911242651479289,0.13035502939053256,25.08715953014201,363,32840.1807043,175.23828666118342,0.5266272189349113,0.28994082840236685,0.1834319526627219,0.9017191274815307,0.1,169,6,30,7,1,69,1
2017-07-30,USCA,3.688888888888889,0.5277777777777778,139.58278145677778,0.08972222267222223,0.10338888954999999,17.065611459477775,409,36739.7207777,185.15289121266667,0.49444444444444446,0.35555555555555557,0.15,0.894074074074074,0.1,180,6,30,7,1,69,2
2017-07-31,Europe,3.6923076923076925,0.46153846153846156,117.66211848724357,0.10051282103846154,0.1325000002371795,16.431282075307692,343,28626.51057677,166.19948862897436,0.6217948717948718,0.25,0.1282051282051282,0.9007232084155161,0.1,156,0,31,7,0,70,0
2017-07-31,LATAM,3.460526315789474,0.48026315789473684,161.36908313328945,0.07907894749342105,0.13552631797368422,22.33486861556579,329,34399.330719339996,208.02987158796054,0.5197368421052632,0.19736842105263158,0.28289473684210525,0.8858206371191136,0.1,152,0,31,7,0,70,1
2017-07-31,USCA,3.5759493670886076,0.569620253164557,112.50133173044304,0.11284810178481014,0.22784810079746837,34.07417726005696,379,29209.01045456,164.24152075177216,0.5253164556962026,0.3037974683544304,0.17088607594936708,0.9038615606473321,0.1,158,0,31,7,0,70,2
2017-08-01,Europe,3.6744186046511627,0.5406976744186046,132.6684336589593,0.10313953549418604,0.19046511617441858,42.28604670788372,391,35151.99070969,183.02331569668604,0.4011627906976744,0.3081395348837209,0.29069767441860467,0.8960248783126015,0.1,172,1,1,8,0,71,0
2017-08-01,LATAM,3.4696132596685083,0.6795580110497238,127.55806963331491,0.09662983465745857,0.10314917270718231,26.294309392314915,406,34452.93066042,172.9608859407182,0.49171270718232046,0.39226519337016574,0.11602209944751381,0.8990568053478221,0.1,181,1,1,8,0,71,1
2017-08-01,USCA,3.383116883116883,0.5974025974025974,137.91058804564935,0.11253246807792208,0.13233766183116882,25.534480780246753,302,29687.8906368,170.8248714990909,0.564935064935065,0.2727272727272727,0.16233766233766234,0.8900320458762018,0.1,154,1,1,8,0,71,2
2017-08-02,Europe,3.6139240506329116,0.46835443037974683,124.91918051158227,0.10063291182278482,0.1402531642721519,20.453544095462025,354,30227.33059143,171.52936872651898,0.4810126582278481,0.36075949367088606,0.15822784810126583,0.8986540618490626,0.1,158,2,2,8,0,72,0
2017-08-02,LATAM,3.6931818181818183,0.5284090909090909,127.30699209040908,0.11369318256250001,0.06778409063636365,10.9943745835,388,33177.06075684,166.95784240443183,0.5852272727272727,0.26704545454545453,0.14772727272727273,0.884426652892562,0.1,176,2,2,8,0,72,1
2017-08-02,USCA,3.6759776536312847,0.4692737430167598,128.29531031675975,0.09139664844692738,0.09849162159217877,15.420726489458099,427,36819.19063224,187.7405050824581,0.4972067039106145,0.2569832402234637,0.24581005586592178,0.8979120501856995,0.1,179,2,2,8,0,72,2
2017-08-03,Europe,2.983050847457627,0.6384180790960452,129.31621822390395,0.10655367303954802,0.1449152543559322,27.558587581101694,399,34366.700724011,173.79791183961584,0.4745762711864407,0.423728813559322,0.1016949152542373,0.8865268600976731,0.1,177,3,3,8,0,73,0
2017-08-03,LATAM,3.9127906976744184,0.5174418604651163,133.47785205982558,0.11453488420348837,0.13645348788953487,22.867093123186045,389,35425.40072442,181.90494407744185,0.47093023255813954,0.3488372093023256,0.18023255813953487,0.8897376960519199,0.1,172,3,3,8,0,73,1
2017-08-03,USCA,3.871165644171779,0.5521472392638037,146.74239664595706,0.10165644209815952,0.16030674832515338,24.624662551527607,305,31626.46072414,173.87484894478527,0.5766871165644172,0.22085889570552147,0.20245398773006135,0.9027814370130604,0.1,163,3,3,8,0,73,2
2017-08-04,Europe,3.0920245398773005,0.5766871165644172,128.00110749441717,0.11503067540490798,0.15147239107361965,25.25423302122086,387,33031.17065631,179.6349098586503,0.50920245398773,0.26993865030674846,0.22085889570552147,0.8999962362151379,0.1,163,4,4,8,0,74,0
2017-08-04,LATAM,3.244047619047619,0.6071428571428571,130.7204196598869,0.1004761911607143,0.11827381005357143,23.79940436855357,382,34121.92058952,182.50910927107142,0.43452380952380953,0.25,0.31547619047619047,0.90015589569161,0.1,168,4,4,8,0,74,1
2017-08-04,USCA,3.6491228070175437,0.4327485380116959,136.42667022345614,0.10520467874853802,0.05631578970175439,5.992046727380116,353,33213.310699839996,174.4944464269006,0.38011695906432746,0.38596491228070173,0.23391812865497075,0.9104339796860572,0.1,171,4,4,8,0,74,2
2017-08-05,Europe,3.452830188679245,0.46540880503144655,125.20949992635221,0.10037735906289308,0.12138364913207547,17.113710619477988,346,30948.66066971,175.36075654522014,0.4968553459119497,0.25157232704402516,0.25157232704402516,0.8762311617420196,0.1,159,5,5,8,1,75,0
2017-08-05,LATAM,3.5903614457831323,0.5963855421686747,122.15741261265661,0.09512048222289156,0.12391566325903615,23.546566435638553,374,32271.22064206,177.08747149048193,0.5421686746987951,0.29518072289156627,0.16265060240963855,0.9018725504427348,0.1,166,5,5,8,1,75,1
2017-08-05,USCA,3.0648648648648646,0.5243243243243243,117.05400279578377,0.09918918977297297,0.1267027032216216,22.201621705291892,453,37183.45071772,180.306001488,0.5243243243243243,0.23243243243243245,0.24324324324324326,0.9009788166544923,0.1,185,5,5,8,1,75,2
2017-08-06,Europe,3.5113636363636362,0.6534090909090909,134.0287536641534,0.11062500076704546,0.11778409104545454,21.077442936551137,376,33908.35075251,172.94023002375,0.4602272727272727,0.4034090909090909,0.13636363636363635,0.9013429752066116,0.1,176,6,6,8,1,76,0
2017-08-06,LATAM,3.8982035928143715,0.6407185628742516,128.95910483827544,0.10275449151497006,0.12347305345508981,21.504012022053892,372,33350.29061938,178.4934753151497,0.437125748502994,0.3772455089820359,0.18562874251497005,0.9012155330058447,0.1,167,6,6,8,1,76,1
2017-08-06,USCA,3.3006535947712417,0.5359477124183006,131.1780426337974,0.09973856247058824,0.12947712467320263,23.67568615640523,336,29808.560609971,176.06202843019608,0.5947712418300654,0.13071895424836602,0.27450980392156865,0.8911102567388611,0.1,153,6,6,8,1,76,2
2017-08-07,Europe,3.227272727272727,0.5681818181818182,131.30687813670454,0.08886363650000001,0.17340909173863636,24.6600000304375,397,35620.85068341,183.9857410975,0.6193181818181818,0.3125,0.06818181818181818,0.8969524793388429,0.1,176,0,7,8,0,77,0
2017-08-07,LATAM,2.91025641025641,0.6089743589743589,120.61602869115384,0.07974359008333333,0.13076923076282052,19.82506415597436,349,29233.94054978,171.9287196780769,0.6282051282051282,0.30128205128205127,0.07051282051282051,0.9031065088757396,0.1,156,0,7,8,0,77,1
2017-08-07,USCA,3.2929936305732483,0.5605095541401274,132.16051280630572,0.11165605170700638,0.1817834396624204,27.598343667235667,351,31729.48059896,179.11516128859873,0.47770700636942676,0.3057324840764331,0.21656050955414013,0.8894478477828716,0.1,157,0,7,8,0,77,2
2017-08-08,Europe,3.565934065934066,0.6098901098901099,137.504673804511,0.09467033014835165,0.20164835087912086,38.513022050560444,390,36599.670667831,181.13560602225274,0.5879120879120879,0.32967032967032966,0.08241758241758242,0.8975969085859196,0.1,182,1,8,8,0,78,0
2017-08-08,LATAM,3.2890173410404624,0.4624277456647399,121.99410721127745,0.10184971144508671,0.18236994183236993,26.99063587152023,369,31336.36065305,161.8270533550289,0.49710982658959535,0.2774566473988439,0.2254335260115607,0.8947174980787865,0.1,173,1,8,8,0,78,1
2017-08-08,USCA,2.99468085106383,0.3776595744680851,122.88760955632979,0.09946808554787233,0.15292553107978724,25.3265427017766,423,36376.64077619,175.71830008824466,0.4734042553191489,0.3723404255319149,0.15425531914893617,0.8872793119058398,0.1,188,1,8,8,0,78,2
2017-08-09,Europe,3.539473684210526,0.5592105263157895,119.63381879282895,0.10355263223684211,0.09638157855263157,15.917368365052631,347,28977.54060358,171.4317776393421,0.35526315789473684,0.39473684210526316,0.25,0.9001904432132964,0.1,152,2,9,8,0,79,0
2017-08-09,LATAM,3.7955801104972378,0.580110497237569,128.71210253508286,0.10629834300552488,0.04469613290055248,10.450939423270718,421,36981.52069685,182.88088579364643,0.5303867403314917,0.32044198895027626,0.14917127071823205,0.9010103476694851,0.1,181,2,9,8,0,79,1
2017-08-09,USCA,3.577142857142857,0.5371428571428571,125.85120321354286,0.10028571483428572,0.10291428428571428,12.72422885608,382,33050.01063178,170.21508755297143,0.4685714285714286,0.38857142857142857,0.14285714285714285,0.9019428571428572,0.1,175,2,9,8,0,79,2
2017-08-10,Europe,3.494186046511628,0.5406976744186046,130.02448003610465,0.10534883769186047,0.08872093056976743,11.07505829069186,379,33696.57067926,176.25773465476743,0.5872093023255814,0.2441860465116279,0.1686046511627907,0.8966333153055706,0.1,172,3,10,8,0,80,0
2017-08-10,LATAM,3.642857142857143,0.5416666666666666,126.69018151958332,0.10732142913690478,0.2024999996785714,32.998988335261906,380,33990.61058084,181.7394660905357,0.4583333333333333,0.31547619047619047,0.2261904761904762,0.8904478458049886,0.1,168,3,10,8,0,80,1
2017-08-10,USCA,3.2650602409638556,0.5481927710843374,135.12644931314458,0.08873494019879517,0.11698795204216868,19.19337367133735,374,33904.9506689,185.51156810590362,0.572289156626506,0.27710843373493976,0.15060240963855423,0.8889534039773552,0.1,166,3,10,8,0,80,2
2017-08-11,Europe,3.5298013245033113,0.5231788079470199,149.1336462557616,0.1043046362847682,0.09410596143046357,10.018146245456952,313,31590.72067709,186.3137772176159,0.6225165562913907,0.23841059602649006,0.1390728476821192,0.8948730318845665,0.1,151,4,11,8,0,81,0
2017-08-11,LATAM,3.483695652173913,0.5380434782608695,126.23353562479349,0.09423913091847826,0.09282608764673912,18.781521834375,402,35200.10069281,173.27326293668477,0.6793478260869565,0.22826086956521738,0.09239130434782608,0.8934900756143667,0.1,184,4,11,8,0,81,1
2017-08-11,USCA,3.3135135135135134,0.6864864864864865,121.66481378212433,0.10556756817837838,0.13335135098378378,21.95032432011892,403,34094.040663171,163.75821814384864,0.5675675675675675,0.2702702702702703,0.16216216216216217,0.902790357925493,0.1,185,4,11,8,0,81,2
2017-08-12,Europe,3.17877094972067,0.5754189944134078,139.10005922531286,0.10055865991620111,0.14167597724022346,32.05899416357542,395,36573.04067827,184.0017903189944,0.5027932960893855,0.3743016759776536,0.12290502793296089,0.9009082113542024,0.1,179,5,12,8,1,82,0
2017-08-12,LATAM,3.702127659574468,0.5531914893617021,122.18730772596454,0.10425531959574469,0.12588652522695037,21.012624075120566,327,26743.63039054,169.88361897170213,0.5815602836879432,0.2907801418439716,0.1276595744680851,0.9041798702278557,0.1,141,5,12,8,1,82,1
2017-08-12,USCA,3.4971098265895955,0.6069364161849711,129.60115930330056,0.1149132953468208,0.07716762978612716,9.661560488283238,371,33380.08063148,171.51196700416185,0.41040462427745666,0.3352601156069364,0.2543352601156069,0.8919776805105416,0.1,173,5,12,8,1,82,2
2017-08-13,Europe,3.4529411764705884,0.7176470588235294,142.9469449928294,0.10011764741764706,0.12111764700588235,22.469588205364705,370,35628.99077465,189.98165004047058,0.5352941176470588,0.29411764705882354,0.17058823529411765,0.8914186851211072,0.1,170,6,13,8,1,83,0
2017-08-13,LATAM,3.832369942196532,0.6358381502890174,135.71000345422544,0.1172832377052023,0.09115607001734104,11.063872602554913,388,35627.43073686,182.07907670236995,0.3815028901734104,0.41040462427745666,0.20809248554913296,0.8968558922783922,0.1,173,6,13,8,1,83,1
2017-08-13,USCA,3.2448979591836733,0.6190476190476191,137.0631330494558,0.10081632695918367,0.11680272119727891,16.551428269585035,320,29482.6406599,180.16129419857143,0.6054421768707483,0.20408163265306123,0.19047619047619047,0.8857420519228099,0.1,147,6,13,8,1,83,2
2017-08-14,Europe,3.2919254658385095,0.4161490683229814,130.91478582708072,0.10981366524223603,0.11273291915527951,17.880186692987575,333,30628.82059132,169.6515545293789,0.5962732919254659,0.2546583850931677,0.14906832298136646,0.9006596967709579,0.1,161,0,14,8,0,84,0
2017-08-14,LATAM,3.0125786163522013,0.5031446540880503,131.98799078490563,0.09465408844025157,0.10283018920125787,11.462578605622642,328,29922.54058121,170.30025364754718,0.5094339622641509,0.3270440251572327,0.16352201257861634,0.9073217040465171,0.1,159,0,14,8,0,84,1
2017-08-14,USCA,3.218390804597701,0.6149425287356322,128.55758947977012,0.09442528779310344,0.10005747196551724,20.104655208270113,383,34183.08066421,177.9006337345977,0.6206896551724138,0.14942528735632185,0.22988505747126436,0.9001189060642092,0.1,174,0,14,8,0,84,2
2017-08-15,Europe,3.4330708661417324,0.44881889763779526,126.61890091850394,0.10173228392913386,0.15244094401574804,31.899370331094488,278,24407.24048837,173.96047406031494,0.4330708661417323,0.2992125984251969,0.2677165354330709,0.8799057598115196,0.1,176,1,15,8,0,85,0
2017-08-15,LATAM,3.4619565217391304,0.5597826086956522,127.67402478223369,0.10152173977717391,0.11635869580434782,18.10983723945109,409,35730.12066278,173.94690382983694,0.483695652173913,0.33152173913043476,0.18478260869565216,0.8913634215500945,0.1,184,1,15,8,0,85,1
2017-08-15,USCA,3.3959390862944163,0.5939086294416244,155.01827834954315,0.09781725938578681,0.06695431528934011,10.27629477326396,394,40711.75092194,186.15639912421318,0.6294416243654822,0.2436548223350254,0.12690355329949238,0.8942771006725244,0.1,197,1,15,8,0,85,2
2017-08-16,Europe,3.535,0.46,137.478003820955,0.09440000045,0.11379999936500002,15.371649993630001,397,37450.47086045,169.20840240555,0.435,0.425,0.14,0.89175,0.1,200,2,16,8,0,86,0
2017-08-16,LATAM,3.3664921465968587,0.612565445026178,123.97293504586386,0.10392670184293193,0.12539267131413612,15.553559913523559,461,38607.32075682,181.2849758108377,0.5706806282722513,0.27225130890052357,0.15706806282722513,0.9055672815986404,0.1,191,2,16,8,0,86,1
2017-08-16,USCA,3.3866666666666667,0.5866666666666667,125.57466982866667,0.10386666713333334,0.04540000064,7.173799904686666,330,28515.23058893,169.99620242953335,0.41333333333333333,0.4066666666666667,0.18,0.8824,0.1,150,2,16,8,0,86,2
2017-08-17,Europe,3.9515151515151516,0.5333333333333333,119.5827908750909,0.09842424292727274,0.11412121095151515,20.446666593981817,364,30048.17057247,162.91169844,0.5151515151515151,0.3090909090909091,0.17575757575757575,0.8946189164370982,0.1,165,3,17,8,0,87,0
2017-08-17,LATAM,3.680722891566265,0.463855421686747,124.99476205626505,0.08590361481325301,0.11469879606626507,22.947951755566265,376,31891.13055052,176.51343552409637,0.5120481927710844,0.3373493975903614,0.15060240963855423,0.895412977210045,0.1,166,3,17,8,0,87,1
2017-08-17,USCA,3.5796178343949046,0.5414012738853503,129.97509885045224,0.10197452283439491,0.15917197374522293,25.13445879710191,362,31793.04062481,182.49082996496816,0.49044585987261147,0.22929936305732485,0.2802547770700637,0.8981297415716663,0.1,157,3,17,8,0,87,2
2017-08-18,Europe,3.802395209580838,0.562874251497006,111.57048184592814,0.10712574912574849,0.1667065853233533,27.190239466167665,401,31003.33060677,164.60838463173653,0.46107784431137727,0.3532934131736527,0.18562874251497005,0.9031517802717918,0.1,167,4,18,8,0,88,0
2017-08-18,LATAM,2.987012987012987,0.4025974025974026,130.55292538597402,0.09603896152597402,0.14188311605844156,20.01551962187013,336,29713.17053494,173.73571600344155,0.5324675324675324,0.3051948051948052,0.16233766233766234,0.9034407151290268,0.1,154,4,18,8,0,88,1
2017-08-18,USCA,3.4305555555555554,0.5972222222222222,129.84958662291666,0.09576388938888888,0.1612499997361111,23.947014228041667,289,26273.81050508,165.5906272475,0.5347222222222222,0.25,0.2152777777777778,0.8979552469135803,0.1,144,4,18,8,0,88,2
2017-08-19,Europe,3.375,0.5795454545454546,117.30244602170454,0.10227272778977273,0.07670454645454544,14.944772970920452,451,35822.96063811,182.37852507420456,0.5454545454545454,0.26704545454545453,0.1875,0.8939824380165289,0.1,176,5,19,8,1,89,0
2017-08-19,LATAM,3.6610169491525424,0.4576271186440678,125.40096366288134,0.111694916,0.14785310695480225,24.898079253333336,399,34767.81071126,174.50435211926552,0.5875706214689266,0.3728813559322034,0.03954802259887006,0.8946343643269814,0.1,177,5,19,8,1,89,1
2017-08-19,USCA,4.02013422818792,0.6577181208053692,132.0687282267114,0.10335570501342282,0.1456375832080537,25.37268418513423,319,28661.50057065,171.92147856657718,0.6375838926174496,0.3087248322147651,0.053691275167785234,0.88383406152876,0.1,149,5,19,8,1,89,2
2017-08-20,Europe,3.4202127659574466,0.5106382978723404,136.9245779299468,0.10861702181914894,0.11489361786170213,16.17244702823936,419,38115.76079774,181.44776765207448,0.4734042553191489,0.3404255319148936,0.18617021276595744,0.8921457673155274,0.1,188,6,20,8,1,90,0
2017-08-20,LATAM,3.4587628865979383,0.5051546391752577,123.93165249510825,0.10072164972680413,0.08721649467525773,14.803196057963916,430,37263.56068844,172.50025958726803,0.4587628865979381,0.3402061855670103,0.20103092783505155,0.8985545754065256,0.1,194,6,20,8,1,90,1
2017-08-20,USCA,3.8658536585365852,0.5426829268292683,131.012990955,0.1004268298597561,0.12585365660365852,27.523231621908536,353,32668.19060365,178.06561172506096,0.4878048780487805,0.3170731707317073,0.1951219512195122,0.8979030339083879,0.1,164,6,20,8,1,90,2
2017-08-21,Europe,3.2032967032967035,0.6538461538461539,136.08720120609888,0.09521978071978021,0.0573076910054945,7.081648456664834,378,35451.92064907,176.51121087313186,0.554945054945055,0.26373626373626374,0.1813186813186813,0.9010385219176428,0.1,182,0,21,8,0,91,0
2017-08-21,LATAM,2.8823529411764706,0.6310160427807486,134.67839919700535,0.09759358345454547,0.10251336847593584,17.999785851459894,403,36669.85075237,176.47438703363636,0.4919786096256685,0.36363636363636365,0.1443850267379679,0.9038291057794046,0.1,187,0,21,8,0,91,1
2017-08-21,USCA,3.4,0.46,139.54160356286667,0.1006666668,0.09533333389333333,11.570000092573334,335,31193.42063543,187.54133492246666,0.49333333333333335,0.41333333333333333,0.09333333333333334,0.9036444444444445,0.1,150,0,21,8,0,91,2
2017-08-22,Europe,3.3591160220994474,0.5966850828729282,125.18221314928178,0.09690607791160222,0.1695580104475138,29.292817629491715,424,36072.70071069,181.29541653696134,0.5911602209944752,0.2430939226519337,0.16574585635359115,0.8970422148286072,0.1,181,1,22,8,0,92,0
2017-08-22,LATAM,3.3597560975609757,0.4634146341463415,137.6898206775,0.10567073254268292,0.11701219355487803,22.351829574890246,350,32943.47070367,180.16762419524392,0.5182926829268293,0.3231707317073171,0.15853658536585366,0.9024390243902439,0.1,164,1,22,8,0,92,1
2017-08-22,USCA,3.847058823529412,0.4411764705882353,120.22447350765295,0.10211764778235294,0.1811176471,32.052706033105885,372,31622.30053186,168.37453067364706,0.47058823529411764,0.28823529411764703,0.2411764705882353,0.8941868512110727,0.1,170,1,22,8,0,92,2
2017-08-23,Europe,3.8098159509202456,0.5214723926380368,139.95098507570552,0.10343558328834355,0.19282208621472394,36.858711867,371,34701.89066193,190.29675039092024,0.49693251533742333,0.37423312883435583,0.12883435582822086,0.8866724378034552,0.1,163,2,23,8,0,93,0
2017-08-23,LATAM,3.30718954248366,0.6470588235294118,128.2947092154902,0.09137254924183007,0.12241829977777778,18.113856180372547,352,29816.01058012,178.1771912406536,0.5686274509803921,0.3333333333333333,0.09803921568627451,0.9021316587637234,0.1,153,2,23,8,0,93,1
2017-08-23,USCA,3.5283018867924527,0.5188679245283019,135.87528660117925,0.10037735906603774,0.0629245289481132,5.0084907211886796,471,43284.34091011,181.93250214179247,0.5471698113207547,0.25,0.2028301886792453,0.8951139195443218,0.1,212,2,23,8,0,93,2
2017-08-24,Europe,3.803370786516854,0.5224719101123596,144.44303755179774,0.10387640498876403,0.10617977525842695,15.267359617679777,330,34307.48075506,173.20567615460675,0.5393258426966292,0.29213483146067415,0.16853932584269662,0.8908597399318268,0.1,178,3,24,8,0,94,0
2017-08-24,LATAM,3.226519337016575,0.5414364640883977,119.38066593508839,0.10917127135911603,0.11143646442541437,20.69778957498895,396,32962.57056048,160.87989066187845,0.5524861878453039,0.2596685082872928,0.1878453038674033,0.8942339977412167,0.1,181,3,24,8,0,94,1
2017-08-24,USCA,3.5798816568047336,0.5976331360946746,138.43189682284617,0.11059171661538461,0.0279881654852071,6.739881413035501,347,33458.440666591,177.3533749223136,0.47928994082840237,0.31952662721893493,0.20118343195266272,0.8942964181926403,0.1,169,3,24,8,0,94,2
2017-08-25,Europe,3.0301204819277108,0.5481927710843374,141.50054585060843,0.0993373496506024,0.1216265060120482,29.724939709078313,387,35013.030623201,189.68536380169277,0.5240963855421686,0.35542168674698793,0.12048192771084337,0.9065176368123095,0.1,166,4,25,8,0,95,0
2017-08-25,LATAM,3.6707317073170733,0.5365853658536586,131.8911007357927,0.09384146376219513,0.11542682956097561,28.291585276865856,384,35028.99068454,192.98231889932927,0.524390243902439,0.32926829268292684,0.14634146341463414,0.896044021415824,0.1,164,4,25,8,0,95,1
2017-08-25,USCA,3.7126436781609193,0.5287356321839081,156.53942961482758,0.10321839110919541,0.08126436836206896,15.443851303166667,356,37236.15085273,192.49994471034483,0.4540229885057471,0.3563218390804598,0.1896551724137931,0.8913330690976351,0.1,174,4,25,8,0,95,2
2017-08-26,Europe,3.7872340425531914,0.5531914893617021,161.1840470142553,0.09760638342021277,0.1841489347819149,31.61377643837766,367,39918.68093517,191.27058820595747,0.48404255319148937,0.324468085106383,0.19148936170212766,0.8873358985966501,0.1,188,5,26,8,1,96,0
2017-08-26,LATAM,3.331288343558282,0.7239263803680982,128.87938957325767,0.11404908038036811,0.04521472369325154,-1.3072389241963192,364,32412.77060182,176.6251552718405,0.50920245398773,0.24539877300613497,0.24539877300613497,0.8914900824268884,0.1,163,5,26,8,1,96,1
2017-08-26,USCA,3.4125,0.525,132.99419112613126,0.0951250003625,0.0967500004125,15.88993771585,335,30284.36066884,170.496314730125,0.53125,0.26875,0.2,0.87546875,0.1,160,5,26,8,1,96,2
2017-08-27,Europe,3.397727272727273,0.6988636363636364,144.147049355625,0.10352272788636364,0.09852272620454544,15.02784091730682,374,35725.06074161,182.32085451392047,0.48863636363636365,0.2840909090909091,0.22727272727272727,0.898566632231405,0.1,176,6,27,8,1,97,0
2017-08-27,LATAM,3.46875,0.515625,130.10333660609896,0.094687500375,0.13906250058854167,24.728593787270835,408,36091.81068273,169.89255373864583,0.34375,0.25,0.40625,0.90771484375,0.1,192,6,27,8,1,97,1
2017-08-27,USCA,3.6971830985915495,0.5140845070422535,144.28387700091548,0.08507042299295775,0.07415492971830985,15.54760558474648,303,29416.8306011,189.2345099671831,0.6901408450704225,0.176056338028169,0.13380281690140844,0.8869271969847253,0.1,142,6,27,8,1,97,2
2017-08-28,Europe,3.4263157894736844,0.5789473684210527,121.29931871833156,0.10021052695263157,0.08078947327894737,16.488894323178947,444,36282.38064969,171.75758027521053,0.5631578947368421,0.3,0.1368421052631579,0.9038227146814405,0.1,190,0,28,8,0,98,0
2017-08-28,LATAM,3.152439024390244,0.6158536585365854,118.04408823884755,0.08634146367682927,0.16884146276829268,32.957804597737805,368,30902.42062979,172.99292904103658,0.5670731707317073,0.32926829268292684,0.10365853658536585,0.9011748958953004,0.1,164,0,28,8,0,98,1
2017-08-28,USCA,3.1458333333333335,0.5902777777777778,125.9816698002847,0.11236111159027778,0.11416666678472222,15.333680286847223,317,27102.62052544,166.40222379708334,0.4583333333333333,0.3333333333333333,0.20833333333333334,0.8996913580246914,0.1,144,0,28,8,0,98,2
